id,Project Name,Number of dependencies with vulnerabilities (Before),Number of dependencies with vulnerabilities (After),Number of vulnerabilities (Before),Number of vulnerabilities (After),Low vulnerabilities (Before),Low vulnerabilities (After),Medium vulnerabilities (Before),Medium vulnerabilities (After),High vulnerabilities (Before),High vulnerabilities (After),Critical vulnerabilities (Before),Critical vulnerabilities (After),Build Tool,Tests,Project Type,Execution Time (s),Artifacts,Improved,javaVersion,countMajor,countMinor,countPatch,countPrerelease,countBuildmetadata
170,jsalonl_interceptor-springboot,4,4,115,111,13,13,49,48,48,46,5,4,maven,False,open source,708,ca197f6aa22c128bbdcba6257a86a5ed99913057,improvement,11.0,0,1,0,0,0
185,amuthansakthivel_OrangeHrmPlaywrightFramework,1,1,1,1,0,0,1,1,0,0,0,0,maven,False,open source,95,ea5d723e6d2363fdd2d48c06c89bfd910bfef813,no improvement,11.0,0,0,0,0,0
198,GSMgeeth_medium-coffeeshop-sample,5,5,139,137,15,15,55,55,59,57,10,10,maven,False,open source,981,07861f456182e3319843cda51946973dbfffd306,improvement,11.0,0,1,0,0,0
235,codejava-official_spring-jwt-authorization,8,6,263,212,21,14,84,62,129,107,29,29,maven,False,open source,1100,ad57c97e55d0b5af925ba40a711ea799d7d7c3a5,improvement,11.0,2,0,0,0,0
248,yoandypv_spring-boot-rabbit-mq,4,0,125,0,15,0,51,0,55,0,4,0,maven,False,open source,120,20197ae9d4d521e4ba15a49cd3f5486d84c84a1b,improvement,11.0,4,0,0,0,0
273,KarthikKavinA_fabric-idemix-identity-demo,19,9,138,46,16,4,71,29,49,13,2,0,maven,False,open source,590,c063755af0bec4292850280a31e3aca48d8ef045,improvement,11.0,2,4,4,0,0
280,oguzhanmelihguclu_J-UnitPractice,3,2,29,15,2,1,16,10,10,4,1,0,maven,False,open source,102,b1fb98a894c00a04258ee869a272a78313cfad0c,improvement,11.0,1,1,0,0,0
283,oldfr_first_microservice,4,2,139,29,20,6,61,14,56,9,2,0,maven,False,open source,261,da1c354a6b4e1cbc3e0d6a6b793bb18dbc0b7c1a,improvement,11.0,3,0,0,0,0
284,oldfr_second_microservice,4,4,139,139,20,20,61,61,56,56,2,2,maven,False,open source,454,1420d66da2c31f694ce71432a26f9ae190aae8e6,no improvement,11.0,0,0,0,0,0
310,francoiducat_springboot-minimal-graphql-client,4,0,180,0,16,0,76,0,76,0,12,0,maven,False,open source,124,7be8026e3771e00b4c093e8541b23bfe1b7f6825,improvement,11.0,4,0,0,0,0
320,oldfr_eureka_service_registry,2,2,96,96,13,13,42,42,39,39,2,2,maven,False,open source,299,ad92461ac623c63c90fa93702fdf4f984429c7ce,no improvement,11.0,0,0,0,0,0
336,Cdiscount_solr-autocomplete,2,2,129,36,14,1,56,19,47,15,12,1,maven,False,open source,415,78f05dcb21c8db71d77dad9b3ee5f4092005e623,improvement,11.0,1,0,1,0,0
343,Jivkomg_dto-validation-demo,5,0,110,0,18,0,46,0,44,0,2,0,maven,False,open source,123,c8b42a051b01029a9e587c5f7394eb063e6d54c4,improvement,11.0,4,1,0,0,0
341,smartup-tech_Time-Tracker,10,8,210,82,25,21,93,35,80,22,12,4,maven,False,open source,624,212b7a8118f70ac044210996e1a7fe27a8396735,improvement,11.0,7,0,0,0,0
344,momir96_Web-Shop-Moxilla,13,7,399,63,34,6,176,23,153,22,36,12,maven,False,open source,692,1f2b81b3ac34c50a7126655fb5e5e4ba772e45e1,improvement,11.0,9,1,1,1,0
8,88250_solo,7,5,54,41,4,3,30,22,17,13,3,3,maven,False,open source,2172,33433c7fe8ed57877e33928d1e8b3d810502852e,improvement,11.0,0,1,1,0,0
3,2much2learn_article-aug31-reactive-crud-rest-api-using-spring-boot-spring-data-r2dbc,11,8,249,201,21,17,118,95,95,75,15,14,maven,False,open source,2811,bc85ac308f3eca9b9f4a88826dbddde91f2af84a,improvement,11.0,1,1,0,0,0
15,AndreyCordeiro_sistema-gerenciamento-estoque,12,9,312,235,26,20,109,77,148,115,29,23,maven,False,open source,3358,d2a22152d59c1b7d20c0b8e7c00682eb03d37e33,improvement,11.0,2,3,1,0,0
22,CanalStephanieSantos_Api-de-Aposta,5,4,146,122,17,14,54,44,64,54,11,10,maven,False,open source,1129,da4714d498967836200b9e8485a52a2ebfeac262,improvement,11.0,1,0,0,0,0
32,FIAP_POSTECH_SOAT_DevOps_Desafio_Disciplina,3,3,116,116,11,11,51,51,47,47,7,7,maven,False,open source,980,7091194aa2de3ba8fe1a9b5ab1af4062733cf399,no improvement,11.0,0,0,0,0,0
36,HackyleShawe_RemoteLogViewer,7,5,263,210,26,21,117,92,103,83,17,14,maven,False,open source,1514,981712d935593a154d9d57cabc82dbb858cee9d0,improvement,11.0,2,0,1,0,0
34,Floppir_auth,8,8,242,235,19,19,78,75,115,111,30,30,maven,False,open source,2312,4856c8dd47ed9debd12a92041a49de078a763f71,improvement,11.0,0,0,1,0,0
58,Mozenn_spring-boot-rest-api-with-pagination-and-sorting,4,3,132,101,14,10,53,39,55,43,10,9,maven,False,open source,57553,7d6dd72620ec0b5cc027eeaa95a403dfb8e22ca2,improvement,11.0,1,0,0,0,0
71,RTBHOUSE_kafka-workers,10,6,108,37,6,0,39,16,49,18,14,3,maven,False,open source,355,d65e3425fdfad975e41b2ea2afb88a91aa7aaa33,improvement,11.0,4,3,0,0,0
78,Sandesh1998_oddNumber_IOC_Spring,1,0,28,0,3,0,14,0,10,0,1,0,maven,False,open source,83,5f5f16d555eecf7a5bddc0abfd59c8270afa4ee7,improvement,11.0,1,0,0,0,0
118,antkorwin_github-actions,4,2,199,6,17,3,89,2,81,1,12,0,maven,False,open source,138,1e6bd9c1463f8f49996aa36233d426d681260e2a,improvement,11.0,4,0,0,0,0
122,arothuis_antlr4-calculator,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,86,d7b6405b8736627ef7395479e8f96b1f63b14613,no improvement,11.0,0,0,0,0,0
136,bhlangonijr_chesslib,1,0,1,0,0,0,1,0,0,0,0,0,maven,False,open source,92,a2e6d6acfbc40018b666406a9b5fd0770e5e2af2,improvement,11.0,0,1,0,0,0
121,arjungautam1_AWS_Image_Upload,4,2,212,159,11,10,57,46,115,84,29,19,maven,False,open source,1257,cdc82375471494f89c2c5c2fedb945b1782f6ed4,improvement,11.0,0,0,1,0,0
138,bluvolve-dev_reactive-course-service,6,0,185,0,14,0,83,0,76,0,12,0,maven,False,open source,1446,044c45837d30e2bd9cdc5819a9ee1f32b8a03ddf,improvement,11.0,4,2,0,0,0
160,digitalinnovationone_lab-padroes-projeto-spring,6,6,225,207,18,18,99,92,92,84,16,13,maven,False,open source,1270,230350d0eb6ef22b9014f01e02e683e607804468,improvement,11.0,0,1,0,0,0
169,dvddhln_quarkus-reactive-hibernate-graphql-crud,10,0,222,0,13,0,110,0,98,0,1,0,maven,False,open source,376,245ebdeed6cbdd9c550cd2692531c5c5c3cccb96,improvement,11.0,9,0,1,0,0
168,dustinschultz_todo-app,5,4,191,156,16,12,80,63,82,69,13,12,maven,False,open source,1112,8612f9376d1202d6d49c4eee4fbb44e2b158b8d7,improvement,11.0,1,0,0,0,0
183,gavinklfong_spring-mock-demo,11,11,348,343,30,30,157,155,141,139,20,19,maven,False,open source,1879,bd96e0c553cdc7c999f1fe10ee1f3b4db999818b,improvement,11.0,0,1,0,0,0
197,hhimanshu_spring-boot-liquibase,5,1,144,5,15,3,63,2,56,0,10,0,maven,False,open source,123,7edcf62c7b0fdf29c48e4927136dab98cf51f90a,improvement,11.0,5,0,0,0,0
205,imduchy_cloud-workshop,5,1,145,5,15,3,61,2,58,0,11,0,maven,False,open source,184,79edc5e481a4197443e83a2c0ca284e6f5fc121e,improvement,11.0,4,1,0,0,0
220,jonashackt_spring-boot-buildpack,2,1,61,1,8,0,27,0,25,1,1,0,maven,False,open source,108,b6ae8f276d9fc6695b53299ebf44898c85fb4765,improvement,11.0,2,0,0,0,0
222,joshlong-attic_distributed-locking-with-spring-integration-locks,1,1,7,5,1,3,2,2,3,0,1,0,maven,False,open source,438,60da94753287626005e3904e9974ae0ba528c783,improvement,11.0,0,0,0,0,0
215,jeastham1993_java-spring-on-lambda,14,5,157,101,17,13,73,44,63,41,4,3,maven,False,open source,2171,645796789757d96134b6431e3831d5258f39f25f,improvement,11.0,2,2,6,0,0
252,maciejwalkowiak_paseq-maven-plugin,7,1,22,1,2,0,11,0,7,1,2,0,maven,False,open source,175,9cd0293f3a82b88fc025d6fa18715063d3776422,improvement,11.0,0,7,0,0,0
256,marcoaparaujo_padroes-projeto,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,61,3d6cfb4b7dbf785984ac08ab23415072658e73b1,no improvement,11.0,0,0,0,0,0
257,mariazevedo88_travels-api,4,4,110,110,11,11,45,45,45,45,9,9,maven,False,open source,569,4d7e5ccdd5ed976e1644740cdd11089c3c6bb378,no improvement,11.0,0,0,0,0,0
241,liuhongdi_ratelimiter,8,7,261,250,18,18,91,86,121,116,31,30,maven,False,open source,4149,7efa3c85e233cc70600fd82953423734f0f4788b,improvement,11.0,0,2,0,0,0
278,nipafx_effective-java,2,0,3,0,1,0,1,0,1,0,0,0,maven,False,open source,133,3eed46bf28bce3c25c9b20b731dd932344275dd2,improvement,11.0,0,1,0,0,0
281,octodemo_sbom-dependency-submission,6,4,25,22,6,6,12,11,7,5,0,0,maven,False,open source,644,9dc0a5c4b4cd4d43488b0c7c19a3b1ac1815b2dc,improvement,11.0,0,0,0,0,0
283,olein_Java-AWS-RnD,3,3,111,58,15,17,45,18,47,21,4,2,maven,False,open source,546,7140b9328317bb5e22ec5fcfed32d6cb6932674a,improvement,11.0,3,0,0,0,0
285,osandadeshan_rest-assured-codegen-test-project,1,0,1,0,0,0,1,0,0,0,0,0,maven,False,open source,73,6962de24eb7603bdfc8c031ddfcc1f87a69f5e4d,improvement,11.0,0,0,1,0,0
302,qianzhou-stu_OASystem,13,3,315,82,11,2,103,33,146,33,55,14,maven,False,open source,147,98d0255b2b0f2a1b6e3e6855989a367e5431820d,improvement,11.0,4,3,5,0,0
307,raffoulRicardo_movimento-qa-2023,5,1,127,5,15,3,47,2,59,0,6,0,maven,False,open source,150,70508b62689e7ddf2fe8534ab34fc20c1b520d8b,improvement,11.0,5,0,0,0,0
315,rieckpil_hands-on-mocking-with-mockito,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,68,1f069c734a9234b70f680245421513250456eb0c,no improvement,11.0,0,0,0,0,0
324,sashinpivotal_spring-boot-tdd,5,1,172,5,16,3,76,2,69,0,11,0,maven,False,open source,205,d232502be4ad6537e876298917865e1611abc57b,improvement,11.0,5,0,0,0,0
329,shabbirdwd53_springboot-mongodb,5,5,130,102,16,16,58,39,51,43,5,4,maven,False,open source,704,0ef54271f57f85cbdd62cd99a1e741f83d4fab1d,improvement,11.0,3,0,0,0,0
336,smadil997_spring-netty-socketio-seed,5,2,196,6,16,3,65,2,89,1,26,0,maven,False,open source,141,9d4eb38820af5820ec78e5b4097c4d46b7084dd3,improvement,11.0,5,0,0,0,0
337,sola-st_DiffSearch,12,4,56,9,7,0,28,3,15,3,6,3,maven,False,open source,189,8cc9584fbf20ca0823ea284acc488116ea647f96,improvement,11.0,1,2,2,0,0
349,tuomount_Open-Realms-of-Stars,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,187,339859bbfbcbeb75eb5c9b5dbbc3820c94fc9890,no improvement,11.0,0,0,0,0,0
344,syqu22_spring-boot-shop-sample,13,10,403,71,34,9,178,23,155,27,36,12,maven,False,open source,783,7ce26d711e9fcff80bad07b6bfa7ba6fd2aac532,improvement,11.0,9,1,1,1,0
382,zalando_tokens,4,0,6,0,0,0,2,0,4,0,0,0,maven,False,open source,166,227be9b81106297551a577227a687e5c5e25f346,improvement,11.0,0,4,0,0,0
13,qoomon_maven-git-versioning-extension,5,1,6,2,0,0,3,1,3,1,0,0,maven,False,open source,125,c6e4cfa885a26ba551e55901d08cc76dd634b9f0,improvement,11.0,0,0,4,0,0
23,Hack23_sonar-cloudformation-plugin,3,1,4,2,0,0,1,0,3,2,0,0,maven,False,open source,352,a13d02acd5d180aeb8ac86f20aa911598219230b,improvement,11.0,0,2,0,0,0
21,wkrzywiec_library-hexagonal,15,8,309,240,24,20,131,107,135,101,19,12,maven,False,open source,2148,e2b77ab1d03e7d13ad52699d86d191b75791b536,improvement,11.0,2,4,1,0,0
67,lukehutch_pikaparser,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,58,7e8772f306b9e8fed93b14f61441fe1261ed8818,no improvement,11.0,0,0,0,0,0
65,spotify_github-java-client,9,9,16,16,2,2,8,8,6,6,0,0,maven,False,open source,535,92bb6eaf26f4c8dc7f2bf56f0f15ba1e4f03ba0f,no improvement,11.0,0,0,0,0,0
87,bonigarcia_webdrivermanager-examples,4,1,15,8,4,2,8,4,3,2,0,0,maven,False,open source,139,b91facafd0841453ac49df1d07e531faf149030b,improvement,11.0,0,2,2,0,0
95,sonar-auth-oidc_sonar-auth-oidc,2,0,3,0,0,0,2,0,1,0,0,0,maven,False,open source,72,614a361fce13f5fa262955ee9652642260827ae8,improvement,11.0,0,2,0,0,0
191,google_robotstxt-java,3,0,8,0,2,0,3,0,3,0,0,0,maven,False,open source,95,ef74a3c5d7bb7047c018a24391a66081e5ff8688,improvement,11.0,1,1,1,0,0
200,dhaneeshtb_scaleguard,8,1,77,51,3,0,19,3,36,29,19,19,maven,False,open source,202,795378b508c2a9de96dcdc21b860fd3014e38a62,improvement,11.0,0,3,3,0,0
278,fatihhernn_spring-boot-ecommerce,4,2,148,7,14,3,66,2,60,2,8,0,maven,False,open source,97,6fad5f5ed343f7611e356f1be7a51dfcacc12ba5,improvement,11.0,3,0,1,0,0
263,cami-la_spring-security-full-course-amigoscode,6,4,205,145,18,13,78,61,95,58,14,13,maven,False,open source,751,eead076c5b47eeb1fefc7cfc4a33feb7d5543a52,improvement,11.0,1,1,0,0,0
338,spring-petclinic_spring-petclinic-reactive,13,9,352,225,26,18,166,108,143,87,17,12,maven,False,open source,1152,68534cf88a9d022467b9590b953ea4fc7f78bd6b,improvement,11.0,2,5,0,0,0
12,zowe_zowe-client-java-sdk,3,3,11,10,0,0,4,3,6,6,1,1,maven,False,open source,166,64592bf305b34d18d3bd7778ca2f4cf5c07b5825,improvement,11.0,0,1,0,0,0
14,crawler-commons_crawler-commons,1,0,6,0,0,0,0,0,3,0,3,0,maven,False,open source,92,a8c0e95713c966bac4da722afa0cc3cdbe95eda4,improvement,11.0,0,0,1,0,0
15,nikoo28_java-solutions,0,0,0,0,0,0,0,0,0,0,0,0,maven,False,open source,72,a7f282d36a96a486af2259f5fd15deb96b00667a,no improvement,11.0,0,0,1,0,0
90,liuhongdi_apiversion,2,1,105,5,10,3,45,2,44,0,6,0,maven,False,open source,103,fe9756269e6df5c44d87d1d099cef7fdbb373ba3,improvement,11.0,2,0,0,0,0
108,piczmar_lombok-tips-and-tricks,3,1,88,1,3,0,20,1,52,0,13,0,maven,False,open source,116,cecbd267a26b82144e2ad2d40e9689d2db6bf5f4,improvement,11.0,0,0,0,0,0
117,reactive-learning-io_spring-boot-reactive-webclient,4,1,106,59,9,4,47,26,44,25,6,4,maven,False,open source,1507,3bb256676973b81a13371ab10def2d915e4d99c0,improvement,11.0,2,0,0,0,0
127,stratospheric-dev_cdk-constructs,1,0,1,0,0,0,0,0,1,0,0,0,maven,False,open source,333,9e0c41ac966f16e5317f0c4b20ad6868c53fea45,improvement,11.0,0,0,1,0,0
68,e92Edvin_payment-gateway,4,1,149,5,15,3,64,2,61,0,9,0,maven,False,open source,136,62728b274bb06d7b214fd50cd25b089ecc05d982,improvement,11.0,4,0,0,0,0
